Precinct,State,White Population %,Hispanic/Latino Population %,African American Population %,Asian Population %,Other Race Population %,Democratic Votes,Republican Votes,Average Income
869,Mississippi,26.302433663955927,53.170692008234525,14.94298880643465,0.5683147152320628,5.015570806142833,479,182,32503.75
870,Mississippi,12.733565520585433,41.38530207050696,38.03161881588847,1.290538054193644,6.558975538825493,520,72,40856.59
871,Mississippi,75.95726397433876,3.636539491608503,10.444966820543234,5.083689927983606,4.877539785525897,82,354,55376.02
872,Mississippi,10.440850655210877,37.39322073149312,12.6914200853989,26.449625233205534,13.024883294691563,394,92,37336.46
873,Mississippi,43.99435080489105,13.377720835060126,39.955303085713844,0.5748560724835811,2.0977692018514063,300,223,31707.45
874,Mississippi,79.76841892684664,7.145828397037095,0.9126251333280477,9.261193505709846,2.9119340370783817,60,632,51471.54
875,Mississippi,55.00336672388968,41.29523830030747,1.3019630559454125,1.0062077701965138,1.3932241496609379,235,220,45099.99
876,Mississippi,8.730134509211961,53.80605451863036,13.319217130632962,9.874762716559998,14.26983112496471,350,71,56898.82
877,Mississippi,57.58278430297884,14.545812876433008,12.561814617824808,2.767647965299075,12.541940237464274,173,172,32379.4
878,Mississippi,48.84160553304092,39.56236589197922,6.5623992445177475,2.506438955888343,2.5271903745737774,370,450,44319.8
879,Mississippi,41.513776510940616,40.077803635129726,17.056939192672935,0.40734327400862447,0.9441373872480909,375,286,40903.15
880,Mississippi,42.96921549968506,13.157971926541968,17.593788972648497,21.033796367913546,5.245227233210926,208,203,33249.72
881,Mississippi,41.11737334147071,58.44124080736388,0.2293607346179945,0.11331108640813696,0.09871403013927704,525,331,42009.74
882,Mississippi,21.961893442215143,11.15803783294018,65.42150374783297,1.0399825471693607,0.4185824298423455,539,166,43726.03
883,Mississippi,13.29705615806458,40.05750910094698,8.959075737822687,35.044570787889974,2.6417882152757812,352,123,34525.79
884,Mississippi,36.552847548636436,15.804867208303886,37.548371570614634,3.738298896362205,6.355614776082831,356,269,41105.39
885,Mississippi,7.664237148588693,49.89676613503018,42.1275025314459,0.06081236269027043,0.2506818222449567,607,37,23302.35
886,Mississippi,95.93902022711009,0.45338414699224955,0.03394343170195016,3.5630746708739904,0.010577523321714466,3,491,73050.5
887,Mississippi,47.43842878943202,10.523818303515899,14.22413697463031,18.530167432207893,9.28344850021388,105,389,44954.7
888,Mississippi,41.569998302611225,24.817345509615663,14.084915430478446,4.0291943898480636,15.498546367446608,244,333,33737.85
889,Mississippi,76.49636867889664,13.441422932958904,7.561441921617687,0.42558813462404804,2.0751783319027197,83,524,50532.78
890,Mississippi,3.1899125121777616,21.866972261133967,47.05381765245901,10.603745551456223,17.285552022773032,469,26,52365.75
891,Mississippi,23.559776658598963,31.566145663695988,18.90465074290912,5.75379709995504,20.215629834840897,415,226,42935.33
892,Mississippi,63.50289427021018,11.327044959355145,1.8973271728876335,11.731031500181036,11.541702097366013,53,600,47181.69
893,Mississippi,1.98550525968062,7.163637324075582,57.526549113213726,9.471357518039902,23.852950784990185,394,19,61554.74
894,Mississippi,3.871055315745242,80.09801948679994,0.48464891765351426,13.926323137180361,1.6199531426209433,505,17,55224.81
895,Mississippi,55.44009404432323,31.602333803153098,11.436260239389048,1.3891573799216859,0.13215453321294035,284,327,51402.42
896,Mississippi,86.6969393685266,8.630029832945167,3.9307599601387917,0.7230342225075961,0.01923661588185155,54,790,28287.26
897,Mississippi,55.7939335128113,13.821769330609982,25.872908523488483,2.7936292016408784,1.7177594314493518,347,350,29091.81
898,Mississippi,18.72702510341001,0.8666995915652047,67.1227530990791,1.0974863098334577,12.186035896112216,502,116,38159.48
899,Mississippi,80.67106271409114,7.262760915556935,8.929620592047842,2.9253371000996298,0.21121867820446028,80,613,44143.69
900,Mississippi,75.16081568246533,19.262850004241617,0.49008487176931936,3.5365766626711945,1.549672778852539,79,540,45156.07
901,Mississippi,77.15526420177632,15.506884271926205,4.501558196990866,2.0433284430304757,0.792964886276124,156,580,48205.64
902,Mississippi,66.94708369839385,25.111197795627312,3.4850131952423755,3.1054954652751032,1.351209845461355,236,484,51272.21
903,Mississippi,17.906596076522696,32.251746003195294,13.271989035424957,3.0320533047128997,33.53761558014415,196,164,41025.75
904,Mississippi,23.971058209743724,71.97969251849035,3.36582657315537,0.050284780959341725,0.6331379176511973,248,72,49383.04
905,Mississippi,46.663746083168576,50.49392008933878,2.0017709914347837,0.7436461768824304,0.09691665917542025,406,328,57090.99
906,Mississippi,33.99069887365881,16.7156962475603,36.62382417982882,0.811302348764988,11.858478350187099,407,171,46378.06
907,Mississippi,52.63893831222419,24.193948959101533,9.596290288910431,0.4700398430298306,13.100782596734021,241,383,36590.64
908,Mississippi,37.22130587489419,51.50179937760318,5.322344362950178,2.9665094035357393,2.9880409810167237,320,334,31511.78
909,Mississippi,85.17967924802122,12.704331469293361,1.5203057323524725,0.4779675359910098,0.11771601434193713,86,820,53945.64
910,Mississippi,89.20409360372047,7.862508259332325,0.17031933461553356,0.07808310960317076,2.6849956927285064,25,470,48083.43
911,Mississippi,53.25456109270853,44.425345512906915,1.9902829302385754,0.3168988955348168,0.012911568611158941,250,361,51354.06
912,Mississippi,82.60656508401966,6.551394033671823,8.209470214501486,2.060928717553727,0.5716419502532943,56,404,50678.27
913,Mississippi,50.16484972083259,5.117027179764462,30.36835630804602,10.78464702688038,3.565119764476549,318,225,53290.55
914,Mississippi,73.0351272632482,5.59979584572051,18.652701540320344,0.09701248066003591,2.6153628700509017,127,262,34535.54
915,Mississippi,55.34519217507806,27.03938764662728,16.979009543523354,0.5697654010953394,0.0666452336759562,335,344,63905.13
916,Mississippi,19.125661864298493,44.7084566792664,30.42239008340276,2.9985456839705877,2.7449456890617654,532,92,52233.53
917,Mississippi,11.492745328650289,53.540456295636204,21.35508226463609,4.938362039847185,8.673354071230222,376,70,46436.78
918,Mississippi,89.30122605328745,7.426514333629052,2.098740351981144,0.1830337748730874,0.9904854862292609,72,368,34884.45
919,Mississippi,19.08364371986361,39.78959329702728,1.5888863798001076,27.700040615779777,11.837835987529218,261,147,52990.88
920,Mississippi,93.29285605155788,2.524934744257995,2.6479110203157448,1.5342671483370116,3.103553137862036e-05,19,743,39176.74
921,Mississippi,69.03282912609822,5.704896888282048,2.3922124073087043,9.63926334680784,13.230798231503186,38,211,54436.6
922,Mississippi,75.62124308957613,11.714189240635916,1.3242308753302456,6.353081186254823,4.9872556082028865,121,394,39428.77
923,Mississippi,74.6891609320442,14.032544050134302,1.9815729643934776,6.753041900875446,2.543680152552568,131,286,46212.54
924,Mississippi,82.28610849023774,11.28926768996277,0.754352566371928,2.8982459017429543,2.7720253516846043,86,340,45351.53
925,Mississippi,50.90750528290976,15.712796231505722,14.34013789227983,1.665392004723639,17.374168588581043,270,396,45240.54
926,Mississippi,2.2935494864208095,53.094337932880826,15.352105844714401,0.03521115438148975,29.22479558160248,409,16,54026.73
927,Mississippi,40.05501504053838,52.56868371331307,3.688964846217962,1.5732544677737932,2.1140819321568074,202,126,66890.57
928,Mississippi,98.26180114230058,1.5354628532510766,0.08201872389730008,0.053821651175465106,0.06689562937556559,6,815,53598.65
929,Mississippi,23.28151632712917,5.290089776381496,23.159089494411077,4.061840444295995,44.20746395778226,249,127,55210.78
930,Mississippi,44.19423430582998,1.126194894179847,25.94679254150761,19.202430910799386,9.530347347683175,114,311,49778.72
931,Mississippi,6.960231789697313,83.35066386095635,8.130354469036256,0.31501278395347143,1.2437370963565968,506,55,43952.41
932,Mississippi,9.142189942799227,19.31342324552508,54.89594784894885,4.5392117871208075,12.109227175606037,311,62,39454.19
933,Mississippi,83.82651801712682,10.754141088950025,3.447004902561662,1.214503663395247,0.7578323279662555,85,450,67418.91
934,Mississippi,93.08681544352453,2.7120546178287,1.9396405291411927,1.2316645739551435,1.0298248355504427,45,892,49461.66
935,Mississippi,11.175459408979727,53.595367066644236,16.957363983508063,2.2875558153283517,15.98425372553963,475,90,36006.8
936,Mississippi,21.375301099356957,70.38788798907521,5.348488124482143,2.5791784137118214,0.3091443733738686,342,78,48444.96
937,Mississippi,46.272764562374334,30.17801029625355,5.142612596928408,16.00685832979036,2.399754214653356,324,201,43368.09
938,Mississippi,96.73834464478445,2.1420385879653767,0.24310278351636186,0.5385614879402171,0.3379524957936013,19,721,32837.93
939,Mississippi,69.9942613491291,15.96721546333501,10.22942504071227,0.057222539502397314,3.7518756073212245,94,665,51554.47
940,Mississippi,4.7965163650402936,42.183799018417204,24.854559373226564,22.981869524181725,5.183255719134223,366,41,56362.21
941,Mississippi,62.41701646897519,29.15200042849848,6.185642764560282,0.8966785974377877,1.3486617405282573,127,377,46481.86
942,Mississippi,77.73919157779987,3.7276404935990666,8.560863344490844,4.445461460985762,5.526843123124451,90,601,47702.98
943,Mississippi,99.71486067341758,0.2161502784841519,0.0013197454401198178,0.01691608132059243,0.05075322133757254,0,441,22822.38
944,Mississippi,56.93741220898979,30.436524468496454,10.813393750247123,0.8902322977985314,0.9224372744680949,331,173,48286.41
945,Mississippi,30.390469032208113,17.309568161485206,17.294474219493903,0.848172808360477,34.1573157784523,228,98,22470.3
946,Mississippi,46.670212096692985,11.817263680625679,27.42377321214111,9.744762346478957,4.343988664061271,292,166,31323.29
947,Mississippi,33.709948362995554,29.05303380704301,35.81973686286599,0.09466445980658765,1.3226165072888563,253,102,43639.93
948,Mississippi,43.7095228684827,22.748866565437716,9.899818027689319,16.36274547548974,7.279047062900531,172,409,51205.68
949,Mississippi,15.395032389688257,33.86365572826376,1.0712067228502042,19.519252273001467,30.150852886196304,180,54,37901.02
950,Mississippi,91.86078638966438,0.38073251069941877,2.84829610306207,1.5957416462917993,3.314443350282332,19,308,28971.78
951,Mississippi,10.1635211401498,35.92050055403833,6.643259244438712,28.571658386165986,18.701060675207174,247,34,45055.7
952,Mississippi,21.554336724145205,19.562713529765364,55.97809948174924,2.8536930636286932,0.05115720071148644,316,144,55128.04
953,Mississippi,17.275945249773983,75.50466108978779,4.718614940649775,1.2410334809788555,1.2597452388096002,439,161,47289.77
954,Mississippi,48.71804777867137,9.477033972247657,32.182128772916826,0.24154080570557382,9.381248670458575,246,414,24768.81
955,Mississippi,74.15198613204012,19.621289302224675,4.661244627533166,0.28559608278028575,1.279883855421744,165,677,42988.23
956,Mississippi,59.46074301853761,39.736411636722366,0.7708524383861711,0.01481792731648169,0.01717497903736387,268,299,37628.13
957,Mississippi,20.662280373456674,14.716341899636161,55.56985262647755,8.122328369637481,0.9291967307921283,395,174,53239.16
958,Mississippi,93.90700788924023,4.705631996215497,0.5410049773734423,0.5845979743212267,0.26175716284959094,46,789,44760.86
959,Mississippi,6.775802555495403,39.600532981381136,39.33063229980347,13.566593471363316,0.7264386919566732,573,66,40189.47
960,Mississippi,37.721419497829444,16.289517997580838,11.686241228576243,28.57349693282008,5.729324343193397,118,317,32747.38
961,Mississippi,33.84111684089092,63.299252207113106,0.5415512301785913,0.6994435051433262,1.618636216674048,461,324,42140.16
962,Mississippi,18.34922354967504,25.845153911098656,19.303811725790606,33.5922201632739,2.909590650161789,404,77,38158.53
963,Mississippi,17.480848934087778,55.35408670853693,8.34619793310694,3.0215551925331776,15.79731123173518,568,93,62087.61
964,Mississippi,61.960826634952745,13.749061133998643,21.103966861369944,0.34947271495104903,2.8366726547276215,182,322,42322.19
965,Mississippi,86.70104135620078,1.3845314933412745,10.190718582066236,1.6104723355638302,0.1132362328278873,71,355,34268.71
966,Mississippi,42.10082500537582,16.50634854480577,41.149727161688986,0.08647170631252545,0.15662758181690606,417,225,34557.05
967,Mississippi,66.98996069188577,17.907734129058333,2.193101511891699,3.9849401766927275,8.92426349047146,77,639,60485.36
968,Mississippi,61.64725502457561,23.24650851637935,10.914400608875122,2.305230873827353,1.8866049763425679,237,370,29612.58
969,Mississippi,12.84407232412661,10.162917534043107,23.045878766009803,28.828057922433832,25.119073453386648,305,83,28349.8
970,Mississippi,46.592185399602585,11.91629823521184,27.939489536386628,9.748328061571417,3.80369876722753,184,157,44027.72
971,Mississippi,94.66483697200519,0.2925805920950736,2.7873745669405885,2.136829521797221,0.11837834716192219,13,618,55126.52
972,Mississippi,24.475031053365438,70.42757834810179,3.5867922336373397,0.980513558611319,0.5300848062841084,244,219,45484.31
973,Mississippi,16.724494228149112,2.2095843744555688,2.2941687897617986,53.99277609451453,24.77897651311899,22,147,38996.36
974,Mississippi,52.42608315492034,8.152523687074941,1.9446055561755349,23.440300404019045,14.036487197810146,55,174,53991.66
975,Mississippi,92.8608785682441,2.8664399854522387,0.15764605368435433,4.042116843392477,0.07291854922682717,20,349,57476.88
976,Mississippi,84.28230028068076,11.65714228174042,1.0665009189912236,0.06352767580341571,2.9305288427841845,114,537,30710.06
977,Mississippi,22.71475796004325,36.670557786287446,11.538234525161279,3.2497626398003865,25.826687088707644,340,89,45192.23
978,Mississippi,1.1244184416586922,27.480973698502797,47.8454816190484,17.877064543441296,5.672061697348823,254,7,51190.7
979,Mississippi,31.540371316462345,64.84570328373266,2.8868036404660233,0.3337412505385997,0.39338050880037656,468,223,46103.53
980,Mississippi,61.323113647781156,38.44738264514545,0.11254734503656012,0.08780287496899439,0.029153487067830497,352,215,46739.94
981,Mississippi,64.51737602249892,27.543011576717632,6.94988819943857,0.9453477916415576,0.04437640970331813,237,201,64862.62
982,Mississippi,9.1359974057999,60.55056074483391,5.548153129283688,17.734837730809712,7.030450989272779,460,44,46645.0
983,Mississippi,87.36309687375801,4.725893285050654,1.025441354520906,3.4865182306646862,3.3990502560057365,41,752,51689.33
984,Mississippi,46.75112059191178,34.01915452991162,16.64859418505922,1.7253434576128517,0.855787235504522,234,458,42251.98
985,Mississippi,85.58246533526481,7.107512861700904,2.8842992516255657,3.944170161626088,0.48155238978263526,52,639,46883.74
986,Mississippi,20.1645019426697,53.241840113241985,6.910776283637697,8.135667649425368,11.547214011025247,537,97,36667.63
987,Mississippi,7.230405808981322,51.3176241676455,38.03856600512786,2.636447264205993,0.7769567540393183,860,62,66633.04
988,Mississippi,21.586316645527404,45.14084016258148,30.764814337414023,0.7266163822377543,1.7814124722393387,397,202,38364.22
989,Mississippi,29.50864234247057,53.296313042068896,12.313790225850315,4.231041169774717,0.6502132198355071,534,213,42335.74
990,Mississippi,55.829135156768714,20.588579992855742,7.250110333554316,8.133962447151077,8.198212069670149,165,222,45187.25
991,Mississippi,57.72283114489801,0.3092083393142679,29.421702766633093,12.022192952113821,0.5240647970408077,287,511,41675.1
992,Mississippi,33.27695407296516,65.67252735365842,1.0136638647784808,0.029181606461146075,0.007673102136791954,510,199,49115.9
993,Mississippi,47.01206445353456,30.81014926309584,3.052924961647268,0.5936048227285693,18.53125649899377,261,288,44900.72
994,Mississippi,44.64822768807425,24.299849388226416,25.72795229776243,4.239284680634307,1.0846859453025957,337,221,57508.45
995,Mississippi,71.6497975165741,27.503180581457073,0.45452374477530993,0.2818990011676783,0.1105991560258417,129,412,52213.88
996,Mississippi,88.34917222151574,7.516218620743444,1.0177171854809899,0.9631658508871157,2.1537261213726993,65,334,29071.23
997,Mississippi,15.022054384010453,5.831002345106241,71.88430816457868,5.351898523174654,1.9107365831299745,379,106,38798.53
998,Mississippi,8.577383492459202,42.09153947528872,2.0895794692195433,36.68632212758502,10.555175435447524,202,64,49062.68
999,Mississippi,88.97999598237482,2.736984923106206,5.444388934649213,0.5344691748528408,2.304160985016921,46,720,46577.44
1000,Mississippi,48.37265502588155,23.23129131489899,8.922308558300452,6.228367002775144,13.24537809814386,266,405,36761.25
1001,Mississippi,9.64640161560103,24.830644081420736,8.542112388355314,37.82418991754121,19.15665199708171,156,42,43100.81
1002,Mississippi,23.517445263418292,68.60366555045715,4.85594230369444,0.145751544362329,2.877195338067793,357,162,30713.98
1003,Mississippi,25.74057196117997,46.86546933164708,15.322912437239506,0.38824002886728487,11.68280624106616,251,180,45687.37
1004,Mississippi,70.68918891603168,22.11808951133381,4.983590103838666,1.6100367361040007,0.5990947326918388,163,286,42191.41
1005,Mississippi,25.64173597260827,71.23607298251126,0.03486998853604452,1.0075721181637567,2.0797489381806713,528,99,29783.14
1006,Mississippi,80.58820183746984,17.13164789467843,2.193489315942925,0.007592151219631928,0.07906880068917133,118,564,20564.38
1007,Mississippi,37.33022129118431,1.7556003758122658,9.099913275652655,36.72559804907036,15.08866700828041,56,113,32653.46
1008,Mississippi,46.115502699721745,12.988551820393983,15.52990462999392,16.744187831031468,8.621853018858886,255,208,55450.05
1009,Mississippi,76.79535714086664,14.619747654867995,0.9884281290208484,1.0026911704735344,6.593775904770979,96,307,44098.88
1010,Mississippi,25.610632183790937,28.12530835362679,5.01270116131753,16.39027319579808,24.861085105466657,263,164,31198.06
1011,Mississippi,9.086953046898627,27.284708408864745,55.72483178509531,5.5599804161792195,2.3435263429621074,635,74,34331.35
1012,Mississippi,59.21997504642626,25.549709543058686,14.393058356847494,0.8276215126077086,0.009635541059850539,235,550,43184.67
1013,Mississippi,85.92869218137909,0.21651868257278398,3.221233597074285,8.444577013633351,2.188978525340488,12,820,18455.62
1014,Mississippi,88.38805671258457,2.5794741809953834,4.009349936111473,1.9578274850268982,3.0652916852816787,47,299,48021.24
1015,Mississippi,56.55928401326394,24.514326365178643,15.513060925078634,1.0441851100306252,2.3691435864481605,258,437,44386.36
1016,Mississippi,34.77000601942971,9.146323406856233,14.777235400505695,15.88427778350607,25.422157389702292,164,193,44203.29
1017,Mississippi,84.01128685190218,1.8461184425235857,7.326127767916968,0.29778389483020784,6.51868304282705,64,477,58175.09
1018,Mississippi,37.20711465569354,48.76634701819089,10.593600935010029,0.9036773182613217,2.529260072844224,462,247,36415.43
1019,Mississippi,87.22813993515798,7.20107278607533,4.941629818495088,0.20517953183154464,0.42397792844005266,100,616,46993.47
1020,Mississippi,83.15907002374549,16.309951485443243,0.30470338207566183,0.06058929979896638,0.16568580893664375,57,784,48033.69
1021,Mississippi,93.67164923435998,3.8551607519695357,2.139743804198994,0.28685392309337887,0.04659228637811452,42,527,40140.78
1022,Mississippi,4.2279931358136125,54.62984988011081,31.983921459183776,1.390844546102686,7.767390978789123,687,29,41873.88
1023,Mississippi,96.27866863286582,3.3665155738563315,0.34365721063901883,0.0014638560616629629,0.00969472657716608,28,867,41703.29
1024,Mississippi,70.91759209513042,25.94237503144564,2.2812721695557743,0.06361333218891828,0.7951473716792492,167,682,49194.84
1025,Mississippi,62.90903692640506,18.903923372295395,5.750423694425955,5.226604414938398,7.210011591935185,110,315,45452.09
1026,Mississippi,72.60454883912185,4.074895863035436,5.299852802959314,5.123743999640852,12.896958495242558,47,384,29656.46
1027,Mississippi,10.660238626080798,77.53431224983393,10.650973625314723,0.06653963654053299,1.0879358622300117,645,83,45644.74
1028,Mississippi,69.10996312050978,26.228585302007453,1.9477772021018334,0.3685203340764867,2.345154041304454,159,470,43976.16
1029,Mississippi,16.781290408384653,11.595962313256567,46.29502876927162,0.3149444724394306,25.012774036647727,473,147,40545.09
1030,Mississippi,23.138556954672307,5.397013197473587,36.57368049525801,6.353593593337984,28.5371557592581,128,177,56405.47
1031,Mississippi,45.612372921826505,30.6744845402045,17.1147707538663,6.343245621305489,0.255126162797211,345,178,46007.47
1032,Mississippi,50.107307195054005,14.460095853535801,7.119684840473629,18.011593193118536,10.301318917818037,114,457,42976.89
1033,Mississippi,23.38306711792987,36.14825433755763,1.5157756069025943,36.685251243581725,2.2676516940281886,290,106,56027.07
1034,Mississippi,88.40382630756154,5.76160825257786,1.8726501310481896,1.5289252323784182,2.4329900764339953,50,572,48572.96
1035,Mississippi,75.84647273748486,18.07197516415275,4.175468791971144,0.08533187837920585,1.820751428012045,84,479,48769.03
1036,Mississippi,2.7791472788876836,29.18841330272691,50.62085977539242,5.954787824769974,11.45679181822301,607,8,51833.8
1037,Mississippi,77.05053508304941,5.898898488661966,7.238452975880343,4.997443418551164,4.814670033857112,84,666,78310.52
1038,Mississippi,45.02879232275935,53.96168090537851,0.4613917535122999,0.441497501720679,0.10663751662916354,403,282,49430.52
1039,Mississippi,1.1445979928763506,72.70658894001083,17.40364524599112,2.2798021786157494,6.465365642505944,584,9,63542.85
1040,Mississippi,60.26615185605524,39.21331833595893,0.08373098326762986,0.34181634221033597,0.09498248250787356,217,306,57234.39
1041,Mississippi,68.14010287696983,11.824306879844976,6.851365790549207,11.222757899227076,1.9614665534089113,111,435,44840.82
1042,Mississippi,79.27700829775877,4.331206242268914,6.289947038942259,3.388057052972665,6.713781368057383,43,678,56254.27
1043,Mississippi,43.124975961650215,41.89930150427311,3.954296639129574,5.563032110601468,5.458393784345631,169,258,33136.43
1044,Mississippi,22.63939103267224,70.45429759019649,5.12407867948283,0.010302492515737666,1.7719302051327048,680,135,42684.12
1045,Mississippi,99.15065991637616,0.17648536478614857,0.38237691136750745,0.24646415084542175,0.04401365662477019,4,587,39004.88
1046,Mississippi,55.819208418522,33.501194029083386,8.867290962299666,1.631519194833315,0.1807873952616319,238,204,47107.49
1047,Mississippi,80.03641668687037,3.494650114400621,16.11708322098029,0.29887971082211084,0.05297026692660722,101,481,50863.73
1048,Mississippi,74.45332953675515,2.636750626916382,8.353460702939739,6.857345237354368,7.699113896034362,36,527,35300.34
1049,Mississippi,92.42050140515585,4.38778842851703,1.4692674816461089,1.7071234632075993,0.01531922147341902,48,923,57854.24
1050,Mississippi,84.75325063582771,3.7695037543095404,4.7986568404510885,2.308532500194746,4.370056269216917,56,477,40534.99
1051,Mississippi,33.42524473005275,20.107712337425625,44.393835947523826,0.921402231147686,1.151804753850115,480,248,29633.84
1052,Mississippi,55.77550871071734,16.529091143436123,5.0724426469253086,9.074870848716744,13.548086650204482,119,427,32470.18
1053,Mississippi,95.87481555401715,1.7799299796677273,0.26105711043273994,1.865309544420419,0.21888781146196834,12,941,36934.44
1054,Mississippi,43.69542728992655,52.51638267228088,1.0443916888323959,0.2759877973257893,2.4678105516343862,184,291,27522.48
1055,Mississippi,0.11222671667528994,0.14254450717701936,40.89756481735738,14.997696258160055,43.84996770063026,230,0,31349.6
1056,Mississippi,7.968929663213354,21.154893045057246,38.62105661697959,5.101921740292881,27.153198934456924,322,42,33149.44
1057,Mississippi,73.7947559914981,21.713959463853673,1.198342434445875,0.00928154026843703,3.2836605699339145,146,612,49156.65
1058,Mississippi,32.413242875834605,12.387606435120748,27.118433468473178,13.709806512148699,14.37091070842277,219,189,35178.29
1059,Mississippi,67.18505578435185,9.69607341603024,20.120027376741927,0.6402916095758695,2.35855181330011,204,205,41229.75
1060,Mississippi,75.98481370868335,9.309937582469164,3.2179275187349354,3.8072177328619645,7.6801034572505955,65,626,36933.34
1061,Mississippi,82.83719117473828,5.28476388069583,1.8428697723289813,4.674651604802802,5.3605235674341,29,421,31739.72
1062,Mississippi,69.83332271000509,11.027411584186103,17.81784093016595,0.22115951966287248,1.1002652559799913,226,641,56033.67
1063,Mississippi,58.73468053931252,10.457681900104074,2.130886617224426,11.275862551091612,17.400888392267376,106,207,69319.58
1064,Mississippi,27.29893276257235,71.67152392315776,0.4761811933958638,0.0413626316195829,0.5119994892544497,377,271,42544.07
1065,Mississippi,66.29870095233348,3.732288231920142,18.360858279817315,2.2688960881787272,9.339256447750344,179,304,51262.67
1066,Mississippi,79.85817693538418,14.385265194102445,5.147186289655732,0.0050579372745092974,0.6043136435831258,133,244,40851.57
1067,Mississippi,22.80746684715694,0.15481764181677948,43.219099964589844,15.444961698522011,18.373653847914426,241,194,44011.04
1068,Mississippi,60.76576441645856,20.2221969030076,16.071716278443787,2.2804346030599545,0.6598877990300878,223,545,39853.78
1069,Mississippi,37.19801061845073,8.283897517307471,22.408153734780033,24.036214544644242,8.073723584817529,259,288,51806.82
1070,Mississippi,50.12713047339999,21.990433343710208,15.305941585574905,11.286711532075344,1.2897830652395612,261,258,36944.15
1071,Mississippi,53.84526369356786,33.349814981515124,12.450022271786812,0.019967827587998987,0.33493122554220633,375,446,64181.93
1072,Mississippi,5.5247461620714144,19.732917297745278,32.81178804681945,12.696222026702657,29.2343264666612,418,43,45997.96
1073,Mississippi,44.56384507754558,3.5087034018775687,29.597045289432632,20.860354767790664,1.4700514633535562,293,258,35981.28
1074,Mississippi,74.55933597707994,9.51755761634245,7.245535445676895,7.201138834123243,1.4764321267774818,125,316,61661.59
1075,Mississippi,28.948579717181044,68.70940479564541,0.8638369312440233,0.1890255841403305,1.2891529717891927,673,176,47822.28
1076,Mississippi,14.0776352890569,62.32068053242728,9.647930562056139,6.450477735604178,7.503275880855512,660,53,57913.67
1077,Mississippi,28.10814973246025,71.04639804537085,0.7755500275059476,0.059824659539076584,0.010077535123883763,644,97,34787.16
1078,Mississippi,84.49376825807346,13.306304441861357,0.12760154338582308,0.03199177220498867,2.0403339844743726,106,296,48118.65
1079,Mississippi,95.26798327946624,3.2420707053367672,0.5724223114847933,0.18990879447204911,0.7276149092401454,15,477,39516.88
1080,Mississippi,78.90213105297369,13.569991258225013,0.9710619650295348,6.481663716529472,0.07515200724229487,83,707,62609.04
1081,Mississippi,54.29934398141489,29.916421682431853,7.268436837455771,0.8327156259351253,7.683081872762358,323,369,39053.11
1082,Mississippi,0.6595832727860573,50.78195285193936,3.057186464262644,29.589516106091825,15.91176130492012,185,5,31124.67
1083,Mississippi,64.51412009632675,25.180820823360772,6.104531511898981,1.5606133533323443,2.6399142150811485,295,443,34346.07
1084,Mississippi,42.498584952462124,36.621845676307295,9.179722042398037,9.630803133127708,2.0690441957048336,227,260,49241.28
1085,Mississippi,23.952724073072197,36.151345684784104,21.768850856239386,4.5546306234908105,13.5724487624135,454,130,47531.4
1086,Mississippi,35.56883027793973,45.251156042977165,11.997294708366315,0.9863084992000244,6.196410471516771,393,247,42137.34
1087,Mississippi,78.70824987086986,14.472907822667251,1.0670003680125764,2.096138799003544,3.6557031394467714,95,387,48406.6
1088,Mississippi,78.99799848323671,8.0160962739844,12.233372002110222,4.681917774901037e-05,0.7524864214909144,108,583,32215.41
1089,Mississippi,22.229926637098007,74.61670408125238,1.1892151994301454,0.810022792546002,1.1541312896734581,410,202,27966.23
1090,Mississippi,54.10367785372736,27.147110778845736,3.8927042159530676,5.902264963098168,8.954242188375673,269,173,46944.77
1091,Mississippi,61.701455859769716,25.12598343758,10.29213362015627,0.7558007920491321,2.124626290444894,225,602,39241.41
1092,Mississippi,1.8372768526132677,86.6638870097013,0.6915535107824037,3.1960907614129184,7.611191865490113,717,7,44676.05
1093,Mississippi,56.599962603001984,35.86207835077053,0.3432581305111616,4.9599658376993805,2.2347350780169393,290,501,54977.03
1094,Mississippi,24.78031264915642,43.5675139604198,1.1659876238163647,3.475775020364631,27.01041074624277,358,138,41211.55
1095,Mississippi,31.835025243944315,44.63897919174854,6.831643025841168,1.078286141516056,15.616066396949918,301,159,44977.9
1096,Mississippi,93.97347800101134,5.668209773825593,0.3560134091160363,0.000985495818956969,0.0013133202280783962,40,795,41340.28
1097,Mississippi,21.89544494647533,20.087824392363114,49.617571366839265,5.502404126608027,2.896755167714261,374,85,28234.63
1098,Mississippi,28.47238364704896,64.90152237637254,1.9903668683223747,2.2181229562853515,2.417604151970778,403,172,42058.81
1099,Mississippi,70.52421637468598,9.747392567368106,11.966788298198116,5.972514825760119,1.7890879339876875,133,479,53697.47
1100,Mississippi,42.487295418458636,6.729541840695672,50.097794343708294,0.5184885500324213,0.16687984710497972,543,149,40423.44
1101,Mississippi,86.64965543036115,11.609972213395682,0.6487528106824508,0.8956846705864437,0.1959348749742702,105,824,54659.62
1102,Mississippi,20.376448102040968,40.40721169091327,23.439004707395725,7.7633298770532795,8.014005622596756,290,151,43094.18
1103,Mississippi,87.1996061593283,9.742770594408364,1.7331255497000497,1.2917486522273451,0.03274904433594372,90,558,48114.27
1104,Mississippi,55.54372505564695,21.858463631590627,1.3164920486733611,6.520168857342599,14.761150406746452,80,406,40533.79
